GEOID,totpop18,pop18_017,pop18_1864,pop18_017P,pop18_1864P
"34037372800",1679,317,1166,18.880285884455,69.446098868374
"34037372900",3128,743,1927,23.7531969309463,61.6048593350384
"34037373000",2314,454,1491,19.6197061365601,64.4338807260156
"34037373100",6130,1770,3656,28.8743882544861,59.6411092985318
"34037373200",3303,850,2097,25.7341810475325,63.4877384196185
"34037373300",3091,866,1881,28.0168230346166,60.8540925266904
"34037373400",6317,1330,3801,21.0542979262308,60.1709672312807
"34037373500",3624,478,2103,13.1898454746137,58.0298013245033
"34037373600",2966,743,1775,25.0505731625084,59.8449089683075
"34037373700",3970,623,2412,15.6926952141058,60.7556675062972
"34037373800",3925,678,2765,17.2738853503185,70.4458598726115
"34037373900",3936,756,2323,19.2073170731707,59.0193089430894
"34037374000",3214,787,1850,24.4866210329807,57.5606720597386
"34037374100",3495,865,2100,24.7496423462089,60.0858369098712
"34037374200",2357,461,1562,19.5587611370386,66.2706830717013
"34037374300",3304,629,2157,19.0375302663438,65.2845036319613
"34037374400",2349,479,1621,20.3916560238399,69.0080885483184
"34037374500",1862,304,1253,16.3265306122449,67.2932330827068
"34037374600",3377,862,2065,25.5256144506959,61.1489487710986
"34037374700",3967,744,2543,18.754726493572,64.1038568187547
"34037374800",3930,704,2647,17.9134860050891,67.35368956743
"34037374900",4603,924,3278,20.0738648707365,71.2144253747556
"34039030200",3343,1086,2074,32.485791205504,62.0400837571044
"34039030400",5630,1957,3179,34.7602131438721,56.4653641207815
"34039030500",5234,1501,3538,28.6778754298815,67.5964845242644
"34039030600",3369,876,2124,26.0017809439003,63.0454140694568
"34039030701",1778,437,1196,24.578177727784,67.2665916760405
"34039030702",8149,2478,5028,30.4086390968217,61.7008221867714
"34039030802",3074,719,2005,23.3897202342225,65.2244632400781
"34039030900",6259,1829,3881,29.2219204345742,62.0067103371146
"34039031000",4120,1283,2630,31.1407766990291,63.8349514563107
"34039031100",5842,1510,3804,25.8473125641903,65.1146867511126
"34039031200",5989,1903,3413,31.7749206879279,56.9878109868092
"34039031300",7120,2190,4380,30.7584269662921,61.5168539325843
"34039031400",5507,1380,3633,25.0590157980752,65.9705828944979
"34039031500",5755,1126,4050,19.5655951346655,70.3735881841877
"34039031601",3618,791,2353,21.8629076838032,65.0359314538419
"34039031602",5123,1225,3367,23.9117704470037,65.7232090571931
"34039031700",5530,1269,3743,22.9475587703436,67.6853526220615
"34039031801",5268,1635,3203,31.0364464692483,60.8010630220197
"34039031802",2952,745,1914,25.2371273712737,64.8373983739837
"34039031903",6476,1501,3992,23.177887584929,61.6429894996912
"34039031904",3048,549,1893,18.011811023622,62.1062992125984
"34039032001",7585,1940,5042,25.5767963085036,66.4733025708636
"34039032002",4004,802,2555,20.02997002997,63.8111888111888
"34039032100",6940,1649,4229,23.7608069164265,60.9365994236311
"34039032200",5775,1102,3802,19.0822510822511,65.8354978354978
"34039032300",2576,669,1661,25.9704968944099,64.4798136645963
"34039032400",7473,1727,4805,23.1098621704804,64.2981399705607
"34039032500",6071,1183,4167,19.4860813704497,68.6377861966727
"34039032600",5236,1108,3637,21.161191749427,69.4614209320092
"34039032700",7740,1227,5181,15.8527131782946,66.937984496124
"34039032800",4559,735,3132,16.1219565694231,68.699276157052
"34039032901",4124,741,2634,17.9679922405432,63.8700290979631
"34039032902",5295,874,3386,16.5061378659112,63.947119924457
"34039033000",4539,966,2779,21.2822207534699,61.2249394139678
"34039033100",5938,1064,4258,17.9184910744358,71.7076456719434
"34039033200",4341,927,2760,21.3545266067726,63.5798203178991
"34039033300",4269,774,2843,18.1307097680956,66.5963925977981
"34039033400",3763,728,2401,19.3462662769067,63.8054743555674
"34039033500",8354,1198,5480,14.3404357194158,65.5973186497486
"34039033600",8160,1762,4977,21.593137254902,60.9926470588235
"34039033700",4731,1159,2955,24.4979919678715,62.4603677869372
"34039033800",5594,1171,3690,20.9331426528423,65.9635323560958
"34039033900",3243,696,2323,21.4616096207216,71.6312056737589
"34039034000",5988,1240,3820,20.7080828323313,63.7942551770207
"34039034100",3707,891,2238,24.0356083086053,60.372268680874
"34039034200",3756,842,2412,22.4174653887114,64.2172523961661
"34039034300",3970,749,2679,18.8664987405542,67.4811083123426
"34039034400",4161,938,2484,22.5426580149003,59.6971881759192
"34039034500",4467,810,2769,18.1329751511081,61.9879113498993
"34039034600",4469,1162,2776,26.0013425822332,62.1168046542851
"34039034700",4114,921,2656,22.3869713174526,64.5600388915897
"34039034800",4775,880,3128,18.4293193717277,65.5078534031414
"34039034900",5870,1251,3772,21.3117546848382,64.2589437819421
"34039035000",3006,661,2000,21.9893546240852,66.5335994677312
"34039035100",4256,953,2755,22.3919172932331,64.7321428571429
"34039035200",2696,671,1808,24.8887240356083,67.0623145400593
"34039035300",5612,1042,3690,18.5673556664291,65.751960085531
"34039035400",2768,640,1746,23.121387283237,63.0780346820809
"34039035500",7834,1693,5288,21.61092672964,67.5006382435538
"34039035600",3624,614,2332,16.9426048565121,64.3487858719647
"34039035700",5326,803,3809,15.0769808486669,71.5170859932407
"34039035800",3728,992,2273,26.6094420600858,60.9710300429184
"34039035900",3778,915,2488,24.219163578613,65.8549497088407
"34039036000",5080,951,3435,18.7204724409449,67.6181102362205
"34039036100",1574,268,1061,17.0266836086404,67.4078780177891
"34039036200",6473,1415,3750,21.860033987332,57.9329522632473
"34039036301",5216,750,3348,14.3788343558282,64.1871165644172
"34039036302",3925,701,2422,17.859872611465,61.7070063694268
"34039036400",7311,2491,4023,34.0719463821639,55.0266721378744
"34039036500",5617,1855,3211,33.0247463058572,57.1657468399501
"34039036600",4095,995,2475,24.2979242979243,60.4395604395604
"34039036700",5513,1528,3302,27.7163069109378,59.894794122982
"34039036800",7550,1885,4073,24.9668874172185,53.9470198675497
"34039036900",4334,853,2874,19.6815874480849,66.3128749423166
"34039037000",6038,1476,3477,24.4451805233521,57.585293143425
"34039037100",4313,1088,2483,25.2260607465801,57.5701367957338
"34039037200",4220,892,2423,21.1374407582938,57.4170616113744
"34039037300",4680,1054,2785,22.5213675213675,59.508547008547
"34039037400",4631,1122,2740,24.2280285035629,59.1664867199309
"34039037500",6103,1218,3918,19.9573980009831,64.1979354415861
"34039037601",4541,865,2662,19.0486676943405,58.6214490200396
"34039037602",6754,1449,3967,21.4539532129109,58.7355641101569
"34039037700",4930,1437,2798,29.1480730223124,56.7545638945233
"34039037800",5944,1614,3505,27.1534320323015,58.9670255720054
"34039037900",5385,1748,2998,32.4605385329619,55.6731662024141
"34039038000",5662,1377,3620,24.3200282585659,63.9350052984811
"34039038101",4097,1100,2378,26.8489138393947,58.0424701000732
"34039038102",8711,2406,5031,27.6202502582941,57.7545631959591
"34039038201",6234,1522,3483,24.4145011228746,55.8710298363811
"34039038202",7183,1824,4070,25.3932897118196,56.6615620214395
"34039038300",6820,1573,3489,23.0645161290323,51.158357771261
"34039038400",6329,1375,3913,21.725391057039,61.8265128772318
"34039038500",5895,1373,3591,23.2909245122986,60.9160305343511
"34039038601",7970,1653,4792,20.7402760351317,60.1254705144291
"34039038602",3989,1083,2318,27.1496615693156,58.1098019553773
"34039038700",7602,2129,4261,28.0057879505393,56.0510392002105
"34039038800",4245,1007,2695,23.7220259128386,63.4864546525324
"34039038900",6284,1979,3703,31.4926798217696,58.9274347549332
"34039039000",4054,915,2708,22.5703009373458,66.7982239763197
"34039039100",3251,557,2087,17.1331897877576,64.1956321131959
"34039039200",5818,1537,3718,26.4180130629082,63.9051220350636
"34039039300",6452,1871,4213,28.9987600743955,65.2975821450713
"34039039400",4518,1185,3014,26.2284196547145,66.7109340416113
"34039039500",6120,1708,3873,27.9084967320261,63.2843137254902
"34039039600",4357,935,2678,21.4597199908194,61.4643103052559
"34039039700",5409,1000,3285,18.4877056757256,60.7321131447587
"34039039800",4668,1544,2849,33.076263924593,61.0325621251071
"34039039900",1772,195,1289,11.0045146726862,72.7426636568849
"34041030600",3715,672,2354,18.0888290713324,63.3647375504711
"34041030700",4552,1027,3000,22.5615114235501,65.9050966608084
"34041030800",3002,757,1764,25.2165223184544,58.7608261159227
"34041030900",3146,916,1958,29.1163382072473,62.2377622377622
"34041031101",5764,1101,3315,19.1013185287994,57.5121443442054
"34041031102",3864,811,2304,20.9886128364389,59.6273291925466
"34041031200",7665,1464,4934,19.0998043052838,64.3705153294194
"34041031301",5488,974,3750,17.7478134110787,68.3309037900875
"34041031302",4576,771,2767,16.8487762237762,60.4676573426573
"34041031401",4597,984,2821,21.4052643028062,61.3661083315206
"34041031402",4904,952,3149,19.4127243066884,64.2128874388254
"34041031500",7434,1647,4638,22.1549636803874,62.3890234059726
"34041031601",4733,486,2440,10.2683287555462,51.5529262624128
"34041031602",2478,528,1579,21.3075060532688,63.7207425343019
"34041031700",2601,707,1557,27.1818531334102,59.8615916955017
"34041031800",2655,454,1764,17.0998116760829,66.4406779661017
"34041031900",6458,1342,4140,20.7804273768969,64.1065345308145
"34041032000",6478,1327,4435,20.4847175054029,68.4624884223526
"34041032101",3055,659,1922,21.5711947626841,62.9132569558101
"34041032102",5523,1379,3580,24.9683143219265,64.8198442875249
"34041032200",8288,1698,4836,20.4874517374517,58.3494208494209
"34041032300",3217,686,2040,21.3242151072428,63.4131178116257
"34041032400",2100,370,1298,17.6190476190476,61.8095238095238
